Malicious,Package Repository,Package Name,Number of Words in source code,Number of lines in source code,plus ratio mean,plus ratio max,plus ratio std,plus ratio q3,eq ratio mean,eq ratio max,eq ratio std,eq ratio q3,bracket ratio mean,bracket ratio max,bracket ratio std,bracket ratio q3,Number of base64 chunks in source code,Number of IP adress in source code,Number of sospicious token in source code,Number of Words in metadata,Number of lines in metadata,Number of base64 chunks in metadata,Number of IP adress in metadata,Number of sospicious token in metadata,.bat,.bz2,.c,.cert,.conf,.cpp,.crt,.css,.csv,.deb,.erb,.gemspec,.gif,.gz,.h,.html,.ico,.ini,.jar,.java,.jpg,.js,.json,.key,.m4v,.markdown,.md,.pdf,.pem,.png,.ps,.py,.rb,.rpm,.rst,.sh,.svg,.toml,.ttf,.txt,.xml,.yaml,.yml,.eot,.exe,.jpeg,.properties,.sql,.swf,.tar,.woff,.woff2,.aac,.bmp,.cfg,.dcm,.dll,.doc,.flac,.flv,.ipynb,.m4a,.mid,.mkv,.mp3,.mp4,.mpg,.ogg,.otf,.pickle,.pkl,.psd,.pxd,.pxi,.pyc,.pyx,.r,.rtf,.so,.sqlite,.tif,.tp,.wav,.webp,.whl,.xcf,.xz,.zip,.mov,.wasm,.webm,presence of installation script,shannon mean ID source code,shannon std ID source code,shannon max ID source code,shannon q3 ID source code,shannon mean string source code,shannon std string source code,shannon max string source code,shannon q3 string source code,homogeneous identifiers in source code,homogeneous strings in source code,heteregeneous identifiers in source code,heterogeneous strings in source code,URLs in source code,shannon mean ID metadata,shannon std ID metadata,shannon max ID metadata,shannon q3 ID metadata,shannon mean string metadata,shannon std string metadata,shannon max string metadata,shannon q3 string metadata,homogeneous identifiers in metadata,homogeneous strings in metadata,heterogeneous strings in metadata,URLs in metadata,heteregeneous identifiers in metadata
0,NPM,react-fontawesome-1.7.1,750,140,0.001578192,0.001578192,0,0.001578192,0.006169297,0.006169297,0,0.006169297,0.003443329,0.003443329,0,0.003443329,0,0,0,174,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160577379,0.1815047032093683,0.6388067184095578,0.2717822215997982,0.133665719,0.1832157810002119,0.5783898247235197,0.2516291673878228,189,44,18,0,0,0.099417571,0.1386082437984416,0.5948659584103665,0.2344977967946406,0.1963028371203816,0.2124832862524479,0.5,0.4591479170272448,32,50,22,5,2
0,NPM,react-ga-3.3.1,16779,4142,0.000179306,0.003303965,0.000693054,0,0.007326883,0.01980198,0.007207076,0.014809151,0.002853989,0.015384615,0.004626349,0.004259659,0,0,12,233,88,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1008171563134248,0.1590401201979151,0.6893917467430879,0.2344977967946406,0.1337999013297134,0.1875786468251758,0.6562154011739679,0.2958363892911637,7115,1269,100,3,12,0.143268548,0.1410859790450637,0.4969486319682115,0.2516291673878228,0.3226127918388992,0.2082504999840286,0.8804820237218406,0.4854752972273343,34,34,42,2,2
0,NPM,react-hot-0.0.2,3351,943,0.000638313,0.001579779,0.000688004,0.001159443,0.010828723,0.019483939,0.005766967,0.014429864,0.001760581,0.005265929,0.002038984,0.002584549,0,0,0,52,29,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079264649,0.130281105,0.5772838410446854,0.1956217818146278,0.2115809395007553,0.1853648862022487,0.5204260414863776,0.3693138420457912,1428,62,6,0,0,0,0,0,0,0.2199712091615195,0.189693945,0.612197223,0.3609640474436811,15,10,2,4,0
0,NPM,react-hot-loader-4.13.0,14727,4329,0.000621305,0.00212766,0.000769225,0.001207885,0.007343943,0.013586957,0.003388094,0.009560934,0.001942897,0.007434944,0.002302512,0.003249195,6,0,3,296,141,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1504844074353651,0.1725992239916242,0.9115339911368304,0.2717822215997982,0.2000111718369351,0.2217275333857025,0.9652574449823852,0.3925757888628302,3384,962,165,72,3,0.1546684917159713,0.1498060521763058,0.6610896727583334,0.2427303803729567,0.3051883174173974,0.2294723249781406,0.8067598671162594,0.5,42,43,50,3,5
0,NPM,react-input-autosize-3.0.0,8106,1650,0.000565027,0.002362205,0.00070023,0.000755002,0.010847483,0.02875,0.007971137,0.012688615,0.003120246,0.0175,0.004808723,0.002889919,5,0,17,160,80,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,12,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075248424,0.1513861534731406,0.6388067184095578,0,0.1338896058866859,0.1640510506245267,0.8805474680414553,0.2516291673878228,17165,747,27,13,10,0.1397838626832606,0.1249444063597939,0.4420918598895944,0.2456186709121665,0.3403062150845923,0.2099936614310782,0.679996246,0.5,26,18,34,1,1
0,NPM,react-input-mask-3.0.0-alpha.2,11494,3408,0.000864198,0.00271115,0.001061466,0.000659444,0.013716615,0.023268959,0.0076587,0.020777698,0.002123921,0.004239284,0.001706595,0.003452094,0,0,3,247,102,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172197781312665,0.1527280756030182,0.6854752972273344,0.2612796872684704,0.1080278312302982,0.1734994322164936,0.6893917467430878,0.2516291673878228,5351,515,132,1,3,0.1489470000714227,0.1361814359608315,0.5,0.2516291673878228,0.2829122688737786,0.2394750163145222,0.7883106100537456,0.5,35,48,41,2,1
0,NPM,react-is-esm-16.8.4-alpha.1,8768,1900,0.000642354,0.00893655,0.00156806,0.000501566,0.004952196,0.018849206,0.004471975,0.008224962,0.000298088,0.004553734,0.000786483,0,6,0,2,66,37,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1883665608470611,0.1584161310545147,0.6854752972273344,0.2958363892911637,0.1376344378872163,0.1929050945998751,0.7028195311147831,0.2717822215997982,632,349,11,3,2,0.096298811,0.1346472611912008,0.3609640474436811,0.2197484934607567,0.3378478858606686,0.204429653,0.7887031414261726,0.4926140680171258,16,5,6,3,0
0,NPM,react-linked-input-15.6.2,1886,486,0.000748533,0.001235839,0.000472723,0.000976857,0.00632324,0.011675423,0.00466854,0.00794006,0.001188576,0.002335085,0.001168111,0.001782864,0,0,0,91,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1204414075875674,0.1531516967965531,0.5783898247235197,0.2516291673878228,0.087064453,0.1557874660730817,0.5,0.2165384763835217,526,323,2,0,0,0.062887573,0.1402064818179918,0.5948659584103665,0,0.1985408125226205,0.2558032442649816,0.7725765699174552,0.36906714,19,29,6,1,1
0,NPM,react-loadable-5.5.0,1243,482,2.339181286549708e-05,0.000116959,5.230568368420561e-05,0,0.014059804,0.023809524,0.008466999,0.022727273,0.00147451,0.003597122,0.001658922,0.002839757,0,0,1,99,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114121228,0.1547223984873961,0.6608034791941735,0.2516291673878228,0.071274716,0.1410225285367117,0.4591479170272448,0,486,61,10,0,0,0.1154716043491256,0.1441674155904613,0.5948659584103665,0.2448965982773641,0.2152283484162595,0.2180254225260973,0.5,0.4926140680171258,19,22,12,0,1
0,NPM,react-modal-3.15.1,7704,1572,0.00124296,0.004972627,0.001873491,0.001333926,0.009677488,0.020172911,0.004453485,0.011695906,0.001989309,0.00312989,0.001041865,0.002923977,2,0,8,196,91,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087314629,0.1521274278473861,0.8322488896002308,0.2069084251518168,0.1286417864375545,0.1994472875473496,0.79248125,0.2717822215997982,8161,1213,154,17,8,0.1240070719857799,0.1303404600658209,0.4969486319682115,0.2344977967946406,0.3556924219523387,0.2056569830411448,0.7097781492858066,0.5,35,19,48,4,2
0,NPM,react-native-cli-2.0.1,1166,330,0.002172114,0.002172114,0,0.002172114,0.00310302,0.00310302,0,0.00310302,0.000620604,0.000620604,0,0.000620604,0,0,2,49,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070277318,0.1136899052310371,0.3171547773202831,0.1956217818146278,0.1529746701641662,0.1992566529679531,0.6893917467430879,0.325011211,233,130,0,3,2,0.010889917,0.046202005,0.2069084251518168,0,0.3447072754418609,0.2334444489178411,0.8920795639257109,0.4926140680171258,18,4,7,1,0
0,NPM,react-native-codegen-0.69.1,54653,22588,0.000132468,0.00462963,0.000534696,0,0.003884774,0.008491067,0.002105018,0.00580341,0.001384233,0.004804393,0.001046874,0.002038736,282,0,22,93,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1418203044261125,0.1527577471370084,0.7652465283787412,0.2612796872684704,0.1766418016837424,0.2296975861911952,0.9751060324573736,0.3609640474436811,8577,10544,351,224,23,0.094423925,0.1330757707633543,0.3420192178195208,0.2558859500342882,0.2463769231139549,0.2213909282366554,0.5,0.488764801,23,16,12,1,0
0,NPM,react-native-dropdownalert-4.5.1,1860,752,7.406529596492267e-06,5.184570717544587e-05,1.9595835390358107e-05,0,0.008045444,0.012820513,0.003567582,0.010544086,0.005456366,0.012820513,0.005268369,0.009114481,0,0,0,120,55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1676825275754254,0.1596121258723352,0.6209730161030229,0.2958363892911637,0.1674407035026436,0.2409609643169815,0.7244078178625923,0.2958363892911637,497,35,3,5,0,0.101546562,0.1401226566397188,0.4832258143736131,0.2344977967946406,0.1825504891745354,0.2081075511204305,0.4854752972273343,0.4341963645051813,24,35,15,3,1
0,NPM,react-native-firebase-5.6.0,29349,11204,5.586043517995284e-05,0.001914486,0.000268588,0,0.00412089,0.018867925,0.003424026,0.005543071,0.000859036,0.011585366,0.001999445,0.000705219,15,0,6,358,131,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,57,0,109,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1701771192696207,0.157498575,0.7295739585136223,0.2958363892911637,0.173791798,0.2108615229846125,0.8388990311728896,0.3420192178195208,4404,1447,0,17,14,0.1366474106244319,0.1420237176385079,0.4970151057384782,0.2449550771266732,0.2079057839670227,0.2308964526654972,0.8804820237218406,0.4522510088412624,36,122,32,4,1
0,NPM,react-native-for-constraint-layout-0.1.1,412788,127560,0.000430443,0.01056338,0.001165848,0.000290866,0.00451579,0.016853933,0.002562823,0.006074129,0.000849096,0.026978417,0.002188806,0.00083682,236,1,96,486,200,4,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,308,1,0,0,0,0,3,477,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1839171215419413,0.1633704144724692,0.79248125,0.2958363892911637,0.1444371120138879,0.2106612316507296,0.9763620978123274,0.3049201523582002,53771,14729,3670,227,70,0.1393993762224936,0.1408168535617957,0.612197223,0.2413231960905104,0.2738573738658593,0.2251371369511742,0.7887031414261726,0.4854752972273343,65,99,78,3,6
0,NPM,react-native-loading-spinner-overlay-3.0.0,265,69,0,0,0,0,0.005584662,0.008880995,0.004661718,0.007232828,0.001776199,0.003552398,0.002511925,0.002664298,0,0,0,289,148,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1443178550984029,0.1495376570685911,0.4284978589270173,0.2473463247395273,0.1496375636435077,0.2199244170238179,0.6893917467430878,0.2555637724878029,63,14,0,4,0,0.094040901,0.1295429124070441,0.5,0.2069084251518168,0.2535530296744177,0.2020546305653597,0.7564438107590803,0.4056390622295664,44,52,23,6,0
0,NPM,react-native-maimai-0.57.8,431333,134336,0.000548915,0.010638298,0.001328264,0.000452352,0.005246997,0.018133569,0.002846528,0.00681431,0.000942125,0.027124774,0.002056729,0.00117096,324,1,78,561,280,4,0,3,3,0,1,0,0,166,0,1,0,0,0,0,0,0,575,3,0,0,4,698,3,633,8,0,0,0,7,0,0,12,0,1,0,0,0,5,0,0,0,0,190,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1773232578672651,0.1637251825150282,0.79248125,0.2958363892911637,0.1402005971954487,0.1948950992661841,0.9763620978123274,0.3096910973393819,60130,16030,3465,273,55,0.128455343,0.1445761957886046,0.6893917467430878,0.2344977967946406,0.293530057,0.2152090069524611,0.7787159809648521,0.4926140680171258,86,90,87,2,6
0,NPM,react-native-symbolicate-0.0.3,1349,389,0.003311198,0.004353393,0.001473886,0.003832296,0.005657126,0.006145967,0.000691326,0.005901546,0.002225828,0.002560819,0.00047375,0.002393324,6,0,0,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103507619,0.1324841777135533,0.4854752972273343,0.2516291673878228,0.1730031747519846,0.1979537647933457,0.6258145836939114,0.3609640474436811,302,45,0,0,0,0.033752001,0.086319881,0.2717822215997982,0,0.1458648030495463,0.1928876787885931,0.5,0.3049201523582002,13,15,4,0,0
0,NPM,react-native-ubuntu-cli-0.2.0,879,270,0.001462377,0.001462377,0,0.001462377,0.003323584,0.003323584,0,0.003323584,0.00079766,0.00079766,0,0.00079766,0,0,2,49,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058685647,0.1059107305411338,0.3096910973393819,0,0.151152969,0.1958662270431538,0.6893917467430879,0.325011211,221,96,0,1,2,0.012775283,0.054200936,0.2427303803729567,0,0.345150362,0.2333127252611421,0.8920795639257109,0.4926140680171258,18,4,7,1,0
0,NPM,react-next-ie-0.13.1,276476,78398,0.000482891,0.007763134,0.000899178,0.00074293,0.004336824,0.023809524,0.002926062,0.005307927,0.000771502,0.007227217,0.001201343,0.00105391,53,0,31,60,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130857683,0.1555905838038254,0.7772925846688997,0.2717822215997982,0.1492748024196559,0.2196441913083233,1,0.325011211,59399,10001,67,365,26,0,0,0,0,0.2608177497505309,0.2333650792507672,0.8920795639257109,0.3609640474436811,18,9,4,4,0
0,NPM,react-player-2.10.1,51962,9763,2.30630906652736e-05,0.000705827,0.000105224,0,0.008465101,0.020530603,0.003228237,0.010676157,0.002710452,0.010695187,0.001811706,0.003466236,22,0,167,386,155,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,72,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087737231,0.1564471187128123,0.79248125,0.1956217818146278,0.1462401159802206,0.184723713,0.8805474680414553,0.2958363892911637,69790,3940,796,201,166,0.1288479958872378,0.1320006234239161,0.4832258143736131,0.2344977967946406,0.2530394397437624,0.2331586269659721,0.7097781492858066,0.4926140680171258,53,92,46,5,1
0,NPM,react-plotly.js-2.5.1,8913,2003,0.002631117,0.007018117,0.003288682,0.004223557,0.009519473,0.014933899,0.004600734,0.012522537,0.004012172,0.0078125,0.002665522,0.004829737,0,0,6,235,78,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1096077850022683,0.1566094319952654,0.6854752972273344,0.2516291673878228,0.1356005784326427,0.1843146884440313,0.7244078178625923,0.2717822215997982,3896,694,71,2,5,0.1156229601249692,0.1348540571012972,0.4832258143736131,0.2406722344783776,0.2381067880178372,0.221548875,0.75,0.489044683,34,66,33,4,1
0,NPM,react-popper-2.3.0,5168,1299,7.02923458664586e-06,0.000126526,2.982251665660984e-05,0,0.007535659,0.018181818,0.004589518,0.010213708,0.00313185,0.009848485,0.002287106,0.003805076,0,0,0,293,115,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321101620013015,0.1675458284025285,0.6858203810934291,0.2717822215997982,0.1375877252512681,0.2121717912619697,0.6493974703476992,0.2516291673878228,1948,145,39,0,0,0.1648789246095715,0.1300224020238291,0.3609640474436811,0.2717822215997982,0.2628318964911232,0.2107442330829308,0.6673395705257974,0.4908293753196779,33,58,45,5,0
0,NPM,react-pose-text-3.1.0,2081,442,0.000764171,0.001584786,0.000562948,0.000804505,0.010858448,0.019413629,0.005082885,0.010264208,0.003670096,0.006339144,0.001492624,0.003041247,0,0,0,132,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1094068012751578,0.1566488634015653,0.5,0.2516291673878228,0.1442066317876212,0.2070540509423423,0.8962406251802889,0.2516291673878228,976,70,0,5,0,0.082670265,0.1156310447714608,0.325011211,0.2197484934607567,0.2177079734457458,0.2357673542412608,0.6893917467430878,0.4813461493449084,26,37,12,1,1
0,NPM,react-s-alert-1.4.1,3447,1050,0.000435018,0.001848856,0.000628986,0.000458833,0.008766223,0.023255814,0.006239941,0.008735665,0.00191968,0.004540692,0.001646487,0.002988216,1,0,0,159,71,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1676225626431484,0.2061786814720006,0.6876396827696897,0.2958363892911637,0.1193586947785139,0.1805456142964961,0.6673395705257973,0.2516291673878228,1136,152,173,0,0,0.121040271,0.1556771672465714,0.5948659584103665,0.2344977967946406,0.2598072305113524,0.2188363965434079,0.5287925792338479,0.4926140680171258,28,30,24,3,4
0,NPM,react-scripts-5.0.1,11136,3300,0.000663341,0.004219409,0.00129678,0.000781212,0.004727392,0.016042781,0.003222095,0.00554803,0.001008905,0.003974563,0.001104611,0.001408935,11,2,5,208,108,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1029676678744194,0.135689789,0.5,0.2344977967946406,0.150943701,0.1922105469387494,0.7854752972273342,0.325011211,2249,827,0,18,16,0.1260666242835327,0.1220851782000532,0.3420192178195208,0.2386140885837986,0.3075376051950084,0.2325293959283058,0.75,0.5,37,30,46,2,0
0,NPM,react-scripts-harussr-2.1.2,10724,2901,0.000835426,0.004454343,0.001513624,0.000946227,0.003929373,0.014128728,0.002921867,0.004493463,0.000784684,0.002427184,0.000840581,0.00153072,13,2,9,191,98,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,20,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099807269,0.135221654,0.5,0.2344977967946406,0.1402681124082323,0.1922845745005648,0.782798115,0.2958363892911637,1990,940,0,20,20,0.1584092732052622,0.1240597163785548,0.4969486319682115,0.2516291673878228,0.3502295583974749,0.2013036236551959,0.7883106100537456,0.4854752972273343,25,19,46,2,1
0,NPM,react-scripts-traceroll-1.0.11,11602,2762,0.000684415,0.004479283,0.001462909,0.000249969,0.003653256,0.013333333,0.002717069,0.004833679,0.000768327,0.00263081,0.000909315,0.00145675,10,2,6,178,91,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,23,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087141512,0.1301604754365716,0.5,0.2344977967946406,0.1468488031867311,0.1928354457518741,0.782798115,0.2958363892911637,1931,773,0,29,17,0.1207715648959691,0.1238813763097211,0.4969486319682115,0.2344977967946406,0.2806619003425063,0.2210891437110732,0.5,0.4854752972273343,31,31,41,4,1
0,NPM,react-side-effect-2.1.2,1128,374,0.000694228,0.001136364,0.000296689,0.000721792,0.008253657,0.014772727,0.004351938,0.00847953,0.001378257,0.002272727,0.000616483,0.001509447,0,0,0,150,67,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1574608412465466,0.1721963572213856,0.5619280948873624,0.325011211,0.1400882861019432,0.1728547573640125,0.5478976275004669,0.2717822215997982,325,124,0,0,0,0.1082963374230276,0.1431237433948405,0.4832258143736131,0.2516291673878228,0.2278308211400364,0.224503722,0.612197223,0.4908293753196779,30,35,19,6,1
