package_type,package_name,version,actual_label,MLP,NB,SVM
benign,aframe-multi-video-component,2.1.0,benign,benign,benign,benign
benign,streaming-s3,0.4.5,benign,benign,benign,benign
benign,@kkirbatski##grunt-gorilla,0.2.1,benign,benign,benign,benign
benign,@popovdk##async-loading-vue-component,0.0.8,benign,benign,benign,benign
benign,vue3-pixi-nuxt,0.9.3,benign,benign,benign,benign
benign,sass-hex-rgb,1.0.1,benign,benign,benign,benign
benign,@basekits##kit-function,1.2.0,benign,benign,benign,benign
benign,uhuman,0.1.0,benign,benign,benign,benign
benign,docker-compose-mocha,1.2.0,benign,benign,benign,benign
benign,unocss-unit-to-vw,0.0.8,benign,benign,benign,benign
benign,write-pointers,1.2.0,benign,benign,benign,benign
benign,rinobot-plugin-normalize,0.3.2,benign,malicious,malicious,malicious
benign,d3-batcher,1.0.2,benign,benign,benign,benign
benign,tough-rate,23.1.0,benign,benign,benign,benign
benign,@mogielski##design-tokens,1.1.1,benign,benign,benign,benign
benign,@ewardev##matrix,1.0.1,benign,benign,benign,benign
benign,react-isle,0.9.12,benign,benign,benign,benign
benign,@r-zane-spalding##react-calendar-timeline,0.27.6-beta,benign,benign,benign,benign
benign,@littlespoon##theme,1.14.2,benign,benign,benign,benign
benign,glsl-hsl2rgb,1.1.0,benign,benign,benign,benign
benign,applehover,1.1.3,benign,benign,benign,benign
benign,eth-mainnet-smart-order-router-2,3.20.0,benign,benign,benign,benign
benign,certificate-generator-js,0.2.3,benign,benign,benign,benign
benign,ts-color-class,0.10.1,benign,benign,benign,benign
benign,map-common-utils,0.5.0,benign,benign,benign,benign
benign,nt-line,1.0.0,benign,benign,benign,benign
benign,pcln-popover,6.3.1,benign,benign,benign,benign
benign,vue-bottle,0.3.2,benign,benign,benign,benign
benign,emoji-whisperer,1.2.0,benign,benign,benign,benign
benign,c7vktc,3.2.7,benign,benign,benign,benign
benign,@mercury-chat##vue-chat-previous,0.1.1,benign,benign,benign,benign
benign,cli-barchart,0.2.3,benign,benign,benign,benign
benign,scrollmap-ie-fork,1.6.7,benign,benign,benign,benign
benign,react-crystal-ball,1.0.0,benign,benign,benign,benign
benign,ceri-side-nav,0.2.0,benign,benign,benign,benign
benign,ikill,0.1.2,benign,benign,benign,benign
benign,dowload_ebok_1984_by_george_orwell_24gja,5.0.2,benign,benign,benign,benign
benign,say-mcp-server,0.1.0,benign,benign,benign,benign
benign,heatmap-helpers,0.1.1,benign,benign,benign,benign
benign,@datalith##spiral,0.12.1,benign,benign,benign,benign
benign,reactive-di-observable,1.0.19,benign,malicious,malicious,malicious
benign,rotary-knob,0.0.8,benign,benign,benign,benign
benign,@chainge##api-tool-sdk,0.0.4,benign,benign,benign,benign
benign,swisseph-zp,0.5.9,benign,benign,benign,malicious
benign,atomos_genesis_react,1.1.16,benign,benign,benign,benign
benign,rojo-convert,0.0.3,benign,benign,benign,benign
benign,react-mirt,1.3.7,benign,benign,benign,benign
benign,idomizer,1.0.2,benign,benign,benign,benign
benign,ngu-carousel-akhilsp,1.5.6,benign,benign,benign,benign
benign,grunt-kill,1.0.0,benign,benign,benign,benign
benign,vue-dialog-loading,0.5.3,benign,benign,benign,benign
benign,p5-motion,1.0.1,benign,benign,benign,benign
benign,@feng3d##webgpu,0.0.4,benign,benign,benign,benign
benign,@czty##lchartbarb,0.0.13,benign,benign,benign,benign
benign,extract-pr-titles,1.1.0,benign,benign,benign,benign
benign,@scultura##browserslist-config,1.0.0,benign,benign,benign,benign
benign,@bongione##react-element-scroll-hook,1.1.1,benign,benign,benign,benign
benign,tradingview-api-adapter,1.2.2,benign,benign,benign,benign
benign,mayu-ui,0.15.4,benign,benign,benign,benign
benign,com.appshed.ioioplugin,0.0.3,benign,benign,benign,benign
benign,eccjs,0.3.1,benign,benign,benign,benign
benign,amoebas.js,0.1.2,benign,benign,benign,benign
benign,alchemist-js,2.0.0,benign,benign,benign,benign
benign,sn-smj,2.0.0,benign,benign,benign,benign
benign,esf-bsc,1.2.0,benign,benign,benign,benign
benign,express-uglify,0.3.1,benign,benign,benign,benign
benign,offices-viewer,0.0.2,benign,benign,benign,benign
benign,sir-trevor,0.8.2,benign,benign,benign,benign
benign,bsplineann,1.0.1,benign,benign,benign,benign
benign,@planq-fi##smart-order-router,1.0.4,benign,benign,benign,benign
benign,react-weui-fix-gallary,1.0.0,benign,benign,benign,benign
benign,screen-shake,0.2.1,benign,benign,benign,benign
benign,homebridge-heater-thermostat,1.0.2,benign,benign,benign,benign
benign,realtimecatjs,0.4.10,benign,benign,benign,benign
benign,jss-lite-loader,2.0.1,benign,benign,benign,benign
benign,hex-color-opacity,0.4.2,benign,benign,benign,benign
benign,infinite-clamp,0.0.111,benign,benign,benign,benign
benign,parameter-space-visualizer,1.1.0,benign,benign,benign,benign
benign,postcss-transform-logical,1.2.0,benign,benign,benign,benign
benign,fuzzy-matcher.js,1.1.0,benign,benign,benign,benign
benign,blink1-status-hub,0.1.2,benign,benign,benign,benign
benign,@dman777##lit-time-picker,4.0.4,benign,benign,benign,benign
benign,grunt-leading-indent,0.2.0,benign,benign,benign,benign
benign,lifx-api,1.0.1,benign,benign,benign,benign
benign,react-touch-swiper,2.0.3,benign,benign,benign,benign
benign,vigemclient,1.5.2,benign,malicious,malicious,malicious
benign,blast-mainnet-smart-order-router-15,3.20.0,benign,benign,benign,benign
benign,animal-nitric-oxide-booster,1.0.0,benign,benign,benign,benign
benign,react-levio-file-viewer,1.5.0,benign,benign,benign,benign
benign,multinomial-hmm,1.0.0,benign,benign,benign,benign
benign,turn-to-deg-cli,1.0.0,benign,benign,benign,benign
benign,@taep96##squircle-path,1.0.0,benign,benign,benign,benign
benign,@eliya-56##canvas-engine,1.1.13,benign,benign,benign,benign
benign,@kyc-ui##react,0.2.4,benign,benign,benign,benign
benign,svg.colorat.js,1.0.0,benign,benign,benign,benign
benign,ls-compressimage,1.0.1,benign,benign,benign,benign
benign,big-js,3.1.3,benign,benign,benign,benign
benign,solid-scroll-shadows,0.1.4,benign,benign,benign,benign
benign,postcss-rem,3.0.0,benign,benign,benign,benign
benign,@sikaeducation##sika-graph,1.4.5,benign,benign,benign,benign
benign,gooser,0.0.5,benign,benign,benign,benign
benign,pearsons-chi-squared,1.0.11,benign,benign,benign,benign
benign,@fnndk##parallax-vue,1.0.0,benign,benign,benign,benign
benign,@domoinc##funnel-total-bar,2.0.0,benign,benign,benign,benign
benign,nanu-addnumb1,1.0.2,benign,benign,benign,benign
benign,canvas-text-grabber,0.1.1,benign,benign,benign,benign
benign,highlightjs-focus,1.3.3,benign,benign,benign,benign
benign,node-studio,1.0.0,benign,benign,benign,benign
benign,@adsignal##videojs-shuttle-controls,1.2.7,benign,benign,benign,benign
benign,enllax,1.1.0,benign,benign,benign,benign
benign,@krisdages##d3-format,3.1.0,benign,benign,benign,benign
benign,@autonomysdk##perpaggregator,0.8.8,benign,benign,benign,benign
benign,iarna-toml-esm,3.0.5,benign,malicious,benign,benign
benign,@panutat##kinetica-graph-viz,1.0.13,benign,benign,malicious,benign
benign,glsl-map,1.0.1,benign,benign,benign,benign
benign,react-native-flip-card-plus,2.0.0,benign,benign,benign,benign
benign,@divriots##flying-santa,1.0.0,benign,benign,benign,benign
benign,cordova-plugin-adnotam-video-player,1.0.3,benign,benign,benign,benign
benign,@chrisburnell##bowhead,0.3.4,benign,benign,benign,benign
benign,is-kerassentials-a-hoax-wvfnp,2.0.7,benign,benign,benign,benign
benign,ionic-rating-component,1.2.1,benign,benign,benign,benign
benign,really-hi-hat,1.0.0,benign,benign,benign,benign
benign,noeq,1.3.2,benign,benign,benign,benign
benign,@cesium-extends##drawer,1.3.7,benign,benign,benign,benign
benign,vuejs-alert,1.1.8,benign,benign,benign,benign
benign,black-scholes-bonanza,1.0.1,benign,benign,benign,benign
benign,hubot-flowdock-attend-own-account,0.7.8,benign,benign,benign,benign
benign,@wiredcraft##health-checks,2.2.2,benign,benign,benign,benign
benign,@zym-com##progress-horizontal,0.0.1,benign,benign,benign,benign
benign,nwjs-build,1.2.0,benign,benign,benign,benign
benign,nrser,0.6.12,benign,benign,benign,benign
benign,who-manufactures-kerassentials-imymi,2.0.7,benign,benign,benign,benign
benign,@adrianhwang##react-native-material-switch,0.0.4,benign,benign,benign,benign
benign,@uxland##autocomplete,2.0.10,benign,benign,benign,benign
benign,@aryze##smart-order-router,3.13.38,benign,benign,benign,benign
benign,@svelte-parts##modal,0.0.23,benign,benign,benign,benign
benign,framed-animation-on-scroll,1.1.2,benign,benign,benign,benign
benign,decimal-to-binary-converter,1.0.2,benign,benign,benign,benign
benign,hex-rgb,5.0.0,benign,benign,benign,benign
benign,alex-poplar,2.1.11,benign,benign,benign,benign
benign,@rojo2##range,1.1.0,benign,benign,benign,benign
benign,jspm-dev-builder,0.4.0,benign,benign,benign,benign
benign,random-variate-generators,1.6.1,benign,benign,benign,benign
benign,@pcgnpm##icon-display,1.0.0,benign,benign,benign,benign
benign,baha-anime-crawler,0.1.1,benign,benign,benign,benign
benign,@hanasis##sound-play,1.1.0-e,benign,benign,benign,benign
benign,point-in-big-polygon,2.0.1,benign,benign,benign,benign
benign,@lcap-ui##circular-progress,0.0.10,benign,benign,benign,benign
benign,just-retry-it,0.2.1,benign,benign,benign,benign
benign,@jappyjan##pureimage,0.4.16,benign,benign,benign,benign
benign,@bhable##metho-math,0.1.0,benign,benign,benign,benign
benign,dagre-d3v4,0.5.0,benign,benign,benign,benign
benign,grunt-git-authors,3.2.0,benign,benign,benign,benign
benign,dft-easy,1.2.0,benign,benign,benign,benign
benign,@seanpeplinski##react-native-radial-gradient,1.0.6,benign,benign,benign,benign
benign,react-coverfl0w,1.0.2,benign,benign,benign,benign
benign,byod,0.1.0,benign,benign,benign,benign
benign,@sgulls##iohook,9.7.4,benign,benign,malicious,malicious
benign,paxx,1.1.10,benign,benign,benign,benign
benign,3d-carousel-vanilla,1.0.12,benign,benign,benign,benign
benign,@jonny1994##postcss-px-to-viewport,1.1.0,benign,benign,benign,benign
benign,@miqilin21##node-player,1.0.11,benign,benign,benign,benign
benign,anthony-joshua-vs-jermaine-franklin-live-stream4k,4.2.7,benign,benign,benign,benign
benign,color-contrast-converter,6.0.0,benign,benign,benign,benign
benign,duckling-highlight,0.0.4,benign,benign,benign,benign
benign,grunt-groundskeeper,0.1.11,benign,benign,benign,benign
benign,xy-nipplejs,0.8.5,benign,benign,benign,benign
benign,ayxargs,1.0.6,benign,benign,benign,benign
benign,@littlefattie##solve-equations,1.0.3,benign,benign,benign,benign
benign,guacamole-dotool,0.2.1,benign,benign,benign,benign
benign,exceptionout,0.0.7,benign,benign,benign,benign
benign,doublell,1.1.5,benign,benign,benign,benign
benign,@skele##components,1.0.0-alpha.40,benign,benign,benign,benign
benign,@alloc##react-native-svgkit,1.0.0,benign,benign,benign,benign
benign,monologueradio,1.0.1,benign,benign,benign,benign
benign,dependencyhealth,0.0.3,benign,benign,benign,benign
benign,hfc-chain,0.6.5,benign,benign,benign,benign
benign,i.ai-design-system,0.6.2,benign,benign,benign,benign
benign,frc-driverstation,0.6.2,benign,benign,benign,benign
benign,@dsyunda##node-red-contrib-picase,1.0.3,benign,benign,benign,benign
benign,generate-heightmap-mesh,0.0.162,benign,benign,benign,benign
benign,leaflet-heat-fixed,0.4.0,benign,benign,benign,benign
benign,@cityelectricalfactors##cef_compare,2.0.8,benign,benign,benign,benign
benign,koishi-plugin-bella-sign-in,2.1.4,benign,benign,benign,benign
benign,xico2k-scss-mixins,0.0.9,benign,benign,benign,benign
benign,@ibble##iexcloud_api_wrapper,1.1.5,benign,benign,benign,benign
benign,@s-ui##react-card-profile,1.10.0,benign,benign,benign,benign
benign,@mitre##leaflet.heat,0.2.0,benign,benign,benign,benign
benign,narrativ,0.0.5,benign,benign,benign,benign
benign,@huangjs888##slide-view,2.4.7,benign,benign,benign,benign
benign,limdu,1.0.0,benign,benign,benign,benign
benign,react-native-vkontakte-login2,2.0.1,benign,benign,benign,benign
benign,sendgrid-bcc-fix,0.3.1,benign,benign,benign,benign
benign,grunt-jst-redux,0.7.3,benign,benign,benign,benign
benign,super-health-cbd-gummies-reviews-side-effects-best-results,1.0.0,benign,benign,benign,benign
benign,tokensearch.js,0.8.0,benign,benign,benign,benign
benign,@caesar003##slider-captcha-core,1.0.1,benign,benign,benign,benign
benign,squanels,0.2.13,benign,benign,benign,benign
benign,use-material-you,1.0.5,benign,benign,benign,benign
benign,james-watermark,1.0.1,benign,benign,benign,benign
benign,rn-vk-login,0.4.2,benign,benign,benign,malicious
benign,pixi-tweener,0.12.2,benign,benign,benign,benign
benign,@ckd##vue-button,0.1.1-alpha.2,benign,benign,benign,benign
benign,css-variable,6.0.0,benign,benign,benign,benign
benign,@gridsome##plugin-sitemap,0.4.0,benign,benign,benign,benign
benign,ember-konva,0.5.0,benign,benign,benign,benign
benign,@spicycoding##elmo,0.0.6,benign,benign,benign,benign
benign,comparative-judgement,0.5.0,benign,benign,benign,benign
benign,remojs,0.1.2,benign,benign,benign,benign
benign,@imj_media##uicompos,1.0.11,benign,benign,benign,benign
benign,homebridge-mi-aqara-pei,0.8.1,benign,benign,benign,benign
benign,@jonrimmer##typedoc-plugin-internal-external,1.0.10,benign,benign,benign,benign
benign,buddy_guy_discography_torrent_zzbm,1.0.0,benign,benign,benign,benign
benign,ohad-m-test,0.0.14,benign,benign,benign,benign
benign,parallax-galaxy,1.0.2,benign,benign,benign,benign
benign,@amplitude##session-replay-browser,1.20.2,benign,benign,benign,benign
benign,@bingumd##js-utils-math,0.1.0,benign,benign,benign,benign
benign,vue3-pixi-projection,0.9.6,benign,benign,benign,benign
benign,tailwindcss-patterns,0.1.2,benign,benign,benign,benign
benign,deploy-notify-slack,0.5.9,benign,benign,benign,benign
benign,roosevelt-sass,0.4.1,benign,benign,benign,benign
benign,siat-utilities-example,1.0.0,benign,benign,benign,benign
benign,vue-gl-firstpersoncamera,1.0.2,benign,benign,benign,benign
benign,@morpheme##rating,1.0.0,benign,benign,benign,benign
benign,nlerp,2.0.0,benign,benign,benign,benign
benign,secure-get-zepeto-coins-generator-fully-working,1.0.8,benign,benign,benign,benign
benign,betches6533,1.1.5,benign,benign,benign,benign
benign,node-red-contrib-controlbomba,1.0.4,benign,benign,benign,benign
benign,geom-revolve,2.0.2,benign,benign,benign,benign
benign,@jtwu##message,1.0.3,benign,benign,benign,benign
benign,ief-linker,0.0.2,benign,benign,benign,benign
benign,react-text-galaxy,0.9.1,benign,benign,benign,benign
benign,jx3box-player,0.1.0,benign,benign,benign,benign
benign,react-fitbox,0.2.7,benign,benign,benign,benign
benign,d3-contour,4.0.2,benign,benign,benign,benign
benign,@2hats##react-native-photo-view,1.4.0,benign,benign,benign,benign
benign,laiiva-vue-color,0.0.5,benign,benign,benign,benign
benign,@oknesar##easy-codegen,1.0.8,benign,benign,benign,benign
benign,jpush,0.3.2,benign,benign,benign,benign
benign,history-throttled,1.0.1,benign,benign,benign,benign
benign,invu,0.1.2,benign,benign,benign,benign
benign,@resir014##lerp,0.1.1,benign,benign,benign,benign
benign,freewindcss,0.0.14,benign,benign,benign,benign
benign,coc-powershell,0.1.4,benign,benign,benign,benign
benign,kerassentials-oil-qkstr,2.0.7,benign,benign,benign,benign
benign,ffmpeg-audio-mixer,1.5.0,benign,benign,benign,benign
benign,wkt-curves,0.0.4,benign,benign,benign,benign
benign,n8t-slider,1.0.5,benign,benign,benign,benign
benign,pug2tsx,1.1.0,benign,benign,benign,benign
benign,yoke_tools,0.1.8,benign,benign,benign,benign
benign,@oddbird##blend,0.2.4,benign,benign,benign,benign
benign,blackjack-game-server,1.0.2,benign,benign,benign,benign
benign,mongoshawk,0.2.7,benign,benign,benign,benign
benign,@iume##react-native-text-field,1.0.2,benign,benign,benign,benign
benign,anthony-joshua-vs-jermaine-franklin-live-stream-daznfight-coveragehd8k,4.2.7,benign,benign,benign,benign
benign,in-view-animations,1.1.0,benign,benign,benign,benign
benign,react-native-events-scheduler,2.1.0,benign,benign,benign,benign
benign,@mastra##vector-libsql,0.1.0-alpha.24,benign,benign,benign,benign
benign,irf,0.1.4,benign,benign,benign,benign
benign,mil-animation,1.1.0,benign,benign,benign,benign
benign,@ryancavanaugh##domo,0.5.15-alpha,benign,benign,benign,benign
benign,@fatduckai##ai,1.0.0,benign,benign,benign,benign
benign,@befe##brick-comp-toast,0.2.81,benign,benign,benign,benign
benign,stylehacks-nightly,0.8.4,benign,benign,benign,benign
benign,stochator,0.6.2,benign,benign,benign,benign
benign,remix-url-resolver,0.0.16,benign,benign,benign,benign
benign,grunt-smart-cssmin,0.8.2,benign,benign,benign,benign
benign,@jonasdoesthings##react-activity-rings,1.2.0,benign,benign,benign,benign
benign,jmot-lib,2.0.0,benign,benign,benign,benign
benign,x-knob,4.1.0,benign,benign,benign,benign
benign,vite-plugin-pages-solid,0.0.2,benign,benign,benign,benign
benign,@zym-com##progress-basic,0.0.1,benign,benign,benign,benign
benign,ts-tinkerpop,1.6.1,benign,benign,malicious,malicious
benign,@dtsaknakis##dermtools,0.0.2,benign,benign,benign,benign
benign,react-phylogeny-tree,0.0.4,benign,benign,benign,benign
benign,typeorm-seedling,4.0.7,benign,benign,benign,benign
benign,llgtfoo-components-boxs-my,0.0.10,benign,benign,benign,benign
benign,@extra-array##permutation,2.10.19,benign,benign,benign,benign
benign,@ndjson-utils##sqlite,0.0.8,benign,benign,benign,benign
benign,serverless-falcor-starter,1.0.1,benign,benign,benign,benign
benign,@vtex##onda-react,0.4.5,benign,benign,benign,benign
benign,hyperdom-interactjs,3.0.0,benign,benign,benign,benign
benign,@huxy##materials,1.1.6,benign,benign,benign,benign
benign,@gospime##derby-pug,1.1.1,benign,benign,benign,benign
benign,chainlog,0.0.1-beta.17,benign,benign,benign,benign
benign,scroll-refractor,4.0.1,benign,benign,benign,benign
benign,yd-modal,1.0.5,benign,benign,benign,benign
benign,gl-line-drawer,1.0.0,benign,benign,benign,benign
benign,canvas-util.js,0.6.1,benign,benign,benign,benign
benign,@molgenis-ui##components-library,2.7.16,benign,benign,benign,benign
benign,grunt-init-mootools,0.1.1,benign,benign,benign,benign
benign,ng2-echarts,0.0.3,benign,benign,benign,benign
benign,@teppeis##stream-to-observable,0.3.1,benign,benign,benign,benign
benign,@hsuna##postcss-media-query-transform,1.0.0,benign,benign,benign,benign
benign,zl-annotator,1.0.1,benign,benign,benign,benign
benign,softripple-js,1.2.1,benign,benign,benign,benign
benign,enb-bem-docs,0.15.0,benign,malicious,benign,benign
benign,raiden-rpc,0.1.1,benign,benign,benign,benign
benign,@lozadaa##react-orgchart,0.2.1,benign,benign,benign,benign
benign,@d-pollard##planck,1.0.5,benign,benign,benign,benign
benign,appear-on-scroll,1.1.1,benign,benign,benign,benign
benign,elastic-svg,0.1.2,benign,benign,benign,benign
benign,@itqan-cloud##serverless-aws-apigateway-documentation,1.3.2,benign,benign,benign,benign
benign,@kylebarron##snap-features-to-tin,0.1.0,benign,benign,benign,benign
benign,@cocos##typedoc-plugin-internal-external,1.0.1,benign,benign,benign,benign
benign,react-parallax-mouse,2.1.0,benign,benign,benign,benign
benign,@stdlib##random-base-triangular,0.2.1,benign,benign,benign,benign
benign,backstab,0.1.2,benign,benign,benign,benign
benign,csscolorparser-ts,1.1.1,benign,benign,benign,benign
benign,up.io,1.4.0,benign,benign,benign,benign
benign,@drawbotics##style-vars,2.1.1,benign,benign,benign,benign
benign,randmogus,1.0.2,benign,benign,benign,benign
benign,kerassentials-reviews-reddit-lqjjt,2.0.7,benign,benign,benign,benign
benign,glsl-transition-validator-cli,0.1.3,benign,benign,benign,benign
benign,surrealdb.vue,0.1.1,benign,benign,benign,benign
benign,react-next-theme,1.1.1,benign,benign,benign,benign
benign,cordova-plugin-android-video-player,1.0.6,benign,benign,benign,benign
benign,apostrophe-websockets,0.5.6,benign,benign,benign,benign
benign,@lfi-cloudx##lfi-device-rewards,1.1.13,benign,benign,benign,benign
benign,postcss-simple-color-functions,0.3.0,benign,benign,benign,benign
benign,react-f1,8.1.0,benign,benign,benign,benign
benign,questlib,1.0.11,benign,benign,benign,benign
benign,fifo-ttl-cache,1.1.0,benign,benign,benign,benign
benign,colco,1.0.16,benign,benign,benign,benign
benign,srgb-logarithmic-and-linear-colour-conversion,1.0.2,benign,benign,benign,benign
benign,madeno,0.3.0,benign,benign,benign,benign
benign,pelias-labels,1.20.0,benign,benign,benign,benign
benign,get-value-in-range,2.0.2,benign,benign,benign,benign
benign,grunt-css-include-combine,0.0.1,benign,benign,benign,benign
benign,tao-nd,0.0.1,benign,benign,benign,benign
benign,vue-simple-tips,0.1.9,benign,benign,benign,benign
benign,precise-calculate,1.0.2,benign,benign,benign,benign
benign,@doodle3d##threejs-export-stl,0.0.5,benign,benign,benign,benign
benign,@zaxiya##popularity-metric,1.2.0,benign,benign,benign,benign
benign,nw-builder-ty,1.0.1,benign,benign,benign,benign
benign,restivle,0.10.10,benign,benign,benign,benign
benign,@destinygg##libstiny,1.5.0,benign,benign,benign,benign
benign,de-ionic-calendar,0.4.21,benign,benign,benign,benign
benign,proyecto-1a-matematicas-by-isaac,1.1.0,benign,benign,benign,benign
benign,@itgold##everscale-tip,1.2.0,benign,benign,benign,benign
benign,vitepress-plugin-awesome-musicplayer,1.0.4,benign,benign,benign,benign
benign,@bitblit##saltmine,0.14.161,benign,benign,benign,benign
benign,@hyprtxt##react-calendar-timeline,0.19.0,benign,benign,benign,benign
benign,@venkadesh004##nodegem,1.0.0,benign,benign,benign,benign
benign,d3-interpolate,3.0.1,benign,benign,benign,benign
benign,updated-obj-diff,1.0.0,benign,benign,benign,benign
benign,@stdlib##stats-base-dists-arcsine-ctor,0.2.2,benign,benign,benign,benign
benign,form-show-h5-cs,1.0.7,benign,benign,benign,benign
benign,teeleader-ss-coffee,0.2.0,benign,benign,benign,benign
benign,my20170901package,1.2.1,benign,benign,benign,benign
benign,ticketweb_kit,0.0.27,benign,benign,benign,benign
benign,@aframe-community##aframe-stats-in-vr-component,0.1.8,benign,benign,benign,benign
benign,@interlay##monetary-js,0.7.4,benign,benign,benign,benign
benign,vanilla-camera,1.0.15,benign,benign,benign,benign
benign,nipplejs,0.10.2,benign,benign,benign,benign
benign,react-combine-image,0.1.1,benign,benign,benign,benign
benign,@uiworkspace##core,0.1.16,benign,benign,benign,benign
benign,@coweb##infrastructure,1.4.0,benign,benign,benign,benign
benign,react-file-viewer,1.2.1,benign,benign,benign,benign
benign,css-color-converter,2.0.0,benign,benign,benign,benign
benign,sandrajones,1.0.0,benign,benign,benign,benign
benign,@franklx##vue-mapbox-ts,0.9.10-p2,benign,benign,benign,benign
benign,grunt-github-update-status,0.0.2,benign,benign,benign,benign
benign,@nightingale-elements##nightingale-sequence-heatmap,5.4.1,benign,benign,benign,benign
benign,lager,0.0.2,benign,benign,benign,benign
benign,@zero-scripts##preset.webpack-spa,0.5.2,benign,benign,benign,benign
benign,atomic-ease,0.1.0,benign,benign,benign,benign
benign,imagemin-pngquant-tilden,9.0.2,benign,benign,benign,benign
benign,@emmanueltoluwanimi##bsc-sdk,1.0.1,benign,benign,benign,benign
benign,@mojir##pretty-pi,0.0.8,benign,benign,benign,benign
benign,kopi.js,1.0.0,benign,benign,benign,benign
benign,juraleaf-cbd-gummies-usaa,1.0.0,benign,benign,benign,benign
benign,@asfy##rn-inputs,1.1.23,benign,benign,benign,benign
benign,vue-eraser,1.0.7,benign,benign,benign,benign
benign,vue-zketchpad,0.0.6,benign,benign,benign,benign
benign,@rgba-image##color,0.1.1,benign,benign,benign,benign
benign,@davidfrancisco##browserslist-ga,0.0.6,benign,benign,benign,benign
benign,@clysema##ebrain-iot-pids,2.0.2,benign,benign,benign,benign
benign,@inclouded##ngx-leaflet-draw,1.1.0,benign,benign,benign,benign
benign,pollize,1.0.3,benign,benign,benign,benign
benign,capacitor-tts-plugin,1.1.1,benign,benign,benign,benign
benign,@rec-math##math,1.3.0,benign,benign,benign,benign
benign,star-bg,1.1.1,benign,benign,benign,benign
benign,@jood##v-modal,0.11.3,benign,benign,benign,benign
benign,@sgarciac##bombadil,2.3.0,benign,benign,benign,benign
benign,urlcutjs,1.0.5,benign,benign,benign,benign
benign,socketio-file-upload,0.7.3,benign,benign,benign,benign
benign,dna2json,1.0.7,benign,benign,benign,benign
benign,@webgeodatavore##geojson.terminator,1.0.2,benign,benign,benign,benign
benign,image-color-extraction,1.1.4,benign,benign,benign,benign
benign,react-native-sprite,0.1.2,benign,benign,benign,benign
benign,cli-average,0.0.1,benign,benign,benign,benign
benign,joplin-plugin-better-markdown-viewer,2.1.0,benign,benign,benign,benign
benign,wavyd,1.0.10,benign,benign,benign,benign
benign,rss-ticker,1.1.1,benign,benign,benign,benign
benign,game-wx-car,0.0.6,benign,benign,benign,benign
benign,grunt-nunjucks-alt,1.0.0,benign,benign,benign,benign
benign,grunt-gremlins,0.0.3,benign,benign,benign,benign
benign,@galeh##anki,4.3.5,benign,benign,benign,benign
benign,react-use-intersection-observer-pack,3.0.2,benign,benign,benign,benign
benign,@kiy##color,4.2.1,benign,benign,benign,benign
benign,kerassentials-reviews-tiwbt,2.0.7,benign,benign,benign,benign
benign,@playframe##statue,1.0.4,benign,benign,benign,benign
benign,expression-parser,1.0.0,benign,benign,benign,benign
benign,genoset-117,1.0.1,benign,benign,benign,benign
benign,line-and-bar-common-chart,1.0.9,benign,benign,benign,benign
benign,validium-cli,0.2.4,benign,benign,benign,benign
benign,pixi-movieclip-speed,0.0.1,benign,benign,benign,benign
benign,fdir-size,1.0.3,benign,benign,benign,benign
benign,cashtab-components,1.0.5,benign,benign,benign,benign
benign,grapefruit-ui,0.4.1,benign,benign,benign,benign
benign,@photobox##interact,0.2.0,benign,benign,benign,benign
benign,crapigee,0.0.2,benign,benign,benign,benign
benign,axis-psd,1.2.1,benign,benign,benign,benign
benign,@patrikpihlstrom##vue-mapbox-ts,0.9.9,benign,benign,benign,benign
benign,math-float-deal,1.0.12,benign,benign,benign,benign
benign,@riil-frontend##component-block-list,0.2.10,benign,benign,benign,benign
benign,vm-angular-tools,0.2.14,benign,benign,benign,benign
benign,react-waterfall-render,5.0.0,benign,benign,benign,benign
benign,trueman-cbd-gummies-official,1.0.0,benign,benign,benign,benign
benign,three-raymarch,0.0.1,benign,benign,benign,benign
benign,sinful-math,0.0.1,benign,benign,benign,benign
benign,@xverseprojects##smart-order-router,0.0.1,benign,benign,benign,benign
benign,@filmgardi##phoenix-video-player,3.0.4,benign,benign,benign,benign
benign,triangle-triangle-intersection,0.0.22,benign,benign,benign,benign
benign,@eclips3e3##smart-order-router-fugison,1.0.2,benign,benign,benign,benign
benign,@iesde##serverless-aws-documentation,1.1.6,benign,benign,benign,benign
benign,@deuro##eurocoin,1.0.12,benign,benign,benign,benign
benign,minebot,0.0.1,benign,benign,benign,benign
benign,@vf.js##videoplayer,0.0.16,benign,benign,benign,benign
benign,@datkt##lerp,2.0.0,benign,malicious,malicious,malicious
benign,@astvision##antd-img-crop,0.0.7,benign,benign,benign,benign
benign,coloretic,1.0.2,benign,benign,benign,benign
benign,nwjs-builder-grim,1.16.2,benign,benign,benign,benign
benign,testoultra-official-website,1.0.0,benign,benign,benign,benign
benign,blast-mainnet-smart-order-router-13,3.20.0,benign,benign,benign,benign
benign,vite-plugin-html-meta,1.0.3,benign,benign,benign,benign
benign,o2-client,1.0.0,benign,benign,benign,benign
benign,adaptive-learning-insights,1.0.6,benign,benign,benign,benign
benign,hap-toolkit,2.0.0,benign,malicious,benign,benign
benign,justified-layout,4.1.0,benign,benign,benign,benign
benign,@hegafaisal##antd-img-crop,1.1.1,benign,benign,benign,benign
benign,@homebound##graphql-typescript-factories,2.73.0,benign,benign,benign,benign
benign,shine.js,0.0.3,benign,benign,benign,benign
