tool_name,package_id,classifications,num_classifications
genie,zzz-hello/1.0.3,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,zzz-hello/1.0.2,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
genie,@superbet-group##web.lib.config/1.22.0,Data Exfiltration; Network Communication; System Reconnaissance,3
genie,ganache-core-coverage/1.0.0,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,kerocinedeizel/99.10.9,File Operations; Persistence Mechanisms; System Reconnaissance; Command Execution,4
genie,reacmtjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reacmtjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reacmtjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,reacmtjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,colors-support/1.5.3,Data Exfiltration; Obfuscation Techniques; Network Communication; Credential Theft,4
genie,@b2bgeo##tanker/13.3.8,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@b2bgeo##tanker/13.3.7,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,styled-compoment/7.1.3,File Operations; Data Exfiltration; Network Communication,3
genie,styled-compoment/7.1.2,File Operations; Data Exfiltration; Network Communication,3
genie,styled-compoment/7.1.0,File Operations; Data Exfiltration; Network Communication,3
genie,styled-compoment/7.1.1,File Operations; Data Exfiltration; Network Communication,3
genie,ilogtail/99.11.18,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,get-twitter-status/1.0.0,Proxy Manipulation; Network Communication; Credential Theft; Browser Manipulation,4
genie,staff-account/35.0.0,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,@roku-web-core##ajax/1.99999999999999.99999999999999,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,galileo_staking/0.0.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,trigiated/9.0.0,Obfuscation Techniques; System Reconnaissance; Data Exfiltration; Browser Manipulation; Malicious Payload Delivery,5
genie,stylishhteks/2.0.1,Data Exfiltration; Browser Manipulation,2
genie,angflarjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,angflarjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,angflarjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,angflarjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,@sok-brand-sites##common-frontend-components/1.643.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/3.645.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/6.648.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/4.646.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/8.650.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/1.643.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/2.644.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@sok-brand-sites##common-frontend-components/7.649.2,Persistence Mechanisms; Anti-Analysis; System Reconnaissance; Command Execution,4
genie,@sok-brand-sites##common-frontend-components/5.647.2,Persistence Mechanisms; Anti-Analysis; System Reconnaissance; Command Execution,4
genie,@sok-brand-sites##common-frontend-components/de,Data Exfiltration; Network Communication; Browser Manipulation,3
genie,cx-web-themes/200.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,vue-nect/9.3.5,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,rey-vue-common/101.101.102,Persistence Mechanisms; Network Communication; Command Execution,3
genie,rey-vue-common/1.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,adgularjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,adgularjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,adgularjs/1.0.0,Network Communication,1
genie,adgularjs/8.7.6,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,kiku-web/1.0.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,seemver/2.9.0,Malicious Payload Delivery; File Operations; System Reconnaissance; Command Execution,4
genie,sketch-crowdin/7.7.8,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Browser Manipulation,4
genie,@b2bgeo##ci-s3/13.3.8,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@b2bgeo##ci-s3/13.3.7,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,ajax-libs/9.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Browser Manipulation,6
genie,@b2bgeo##run-if-changed/13.3.8,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@b2bgeo##run-if-changed/13.3.7,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@volcenjine##openapi/89.3.5,,0
genie,eslint-plugin-xp-i18n/1.3.0,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation; Malicious Payload Delivery,8
genie,eslint-plugin-xp-i18n/2.0.0,Obfuscation Techniques; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation; Malicious Payload Delivery,8
genie,eslint-plugin-xp-i18n/1.1.0,Obfuscation Techniques; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,eslint-plugin-xp-i18n/1.2.0,Obfuscation Techniques; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,bundler-apis/0.0.1,System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation,5
genie,@employee-experience##common/999.9.9,Persistence Mechanisms; Command Execution,2
genie,@employee-experience##common/999.9.11,Persistence Mechanisms; Command Execution,2
genie,basecontext/80.9.555,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,basecontext/89.9.555,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,6
genie,react-zutils/1.0.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,eslint-tools/1.1.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,naymatch/3.1.2,Persistence Mechanisms; Command Execution,2
genie,node-jhs/1.0.3,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Browser Manipulation; File Operations,6
genie,cpr-mfe/7.7.7,Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation,6
genie,cpr-mfe/7.7.9,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,maven-dependency-submission-action/4.3.1,System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation,5
genie,maven-dependency-submission-action/4.3.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,linux-libs/1.0.0,Obfuscation Techniques; Anti-Analysis; Command Execution,3
genie,mona-max/99.11.18,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,sonulindu/11.5.1,Obfuscation Techniques; Proxy Manipulation; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; File Operations; DDoS Capabilities; Malicious Payload Delivery,9
genie,ast-viewer/8.2.6,System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,5
genie,ahgularjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,ahgularjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,ahgularjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,ahgularjs/8.7.6,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,airbnb-dev/99.9.9,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,selfbot-developer/0.0.1,Obfuscation Techniques; Proxy Manipulation; Credential Theft; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; DDoS Capabilities; File Operations; Malicious Payload Delivery,10
genie,dangularjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,dangularjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,dangularjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,dangularjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,z-dsm/1.2.0,Data Exfiltration; Network Communication; System Reconnaissance; Browser Manipulation,4
genie,blablablabla/1.0.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,6
genie,radar-cms/2.0.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,6
genie,@solana##web3.js/1.95.7,Data Exfiltration; Network Communication; Credential Theft,3
genie,lampwirecompete/1.0.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,pg-react-auth/0.0.8,Persistence Mechanisms; Network Communication; System Reconnaissance; Command Execution,4
genie,shell/35.0.0,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,webpacks-dev-servers/99.11.18,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,client-req-scopes/3.4.3,Data Exfiltration; System Reconnaissance; Browser Manipulation,3
genie,0g-storage-contracts/2.2.0,Network Communication; Command Execution,2
genie,tysapi/3.0.5,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
genie,anfularjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,anfularjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,anfularjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,anfularjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,apgularjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,apgularjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,apgularjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,apgularjs/8.7.6,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,discord-color/1.0.0,,0
genie,img-aws-s3-object-multipart-copy/0.3.3,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,glob-aprent/6.0.2,Persistence Mechanisms; Command Execution,2
genie,repository-dispatch1/9.1.3,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,bngularjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,bngularjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,bngularjs/1.0.0,Network Communication,1
genie,bngularjs/8.7.6,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,investigations-components/0.1.2,Data Exfiltration; Network Communication; System Reconnaissance,3
genie,hardhat-cookie/3.8.9,Obfuscation Techniques; System Reconnaissance; Command Execution; File Operations; Persistence Mechanisms; Malicious Payload Delivery,6
genie,npm-base-template/7.7.7,Persistence Mechanisms; Browser Manipulation,2
genie,noblox.js-proxy-server/4.15.2,Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,5
genie,noblox.js-proxy-server/4.15.0,Data Exfiltration; Persistence Mechanisms; Command Execution,3
genie,tcgplayer-developer/100.0.21,Obfuscation Techniques; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,klow/0.7.30,Persistence Mechanisms; Command Execution,2
genie,klow/0.7.31,Persistence Mechanisms; Command Execution,2
genie,klow/0.7.29,Persistence Mechanisms; Command Execution,2
genie,banglamart-module/1.0.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; File Operations,5
genie,banglamart-module/1.0.3,Data Exfiltration; Network Communication; System Reconnaissance,3
genie,banglamart-module/1.0.2,Data Exfiltration; Network Communication; System Reconnaissance; Command Execution,4
genie,mtsinai-staging/4.0.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,mtsinai-staging/4.0.0,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,mtsinai-staging/2.2.2,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,mtsinai-staging/3.3.3,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,m-backdoor/1.0.0,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,m-backdoor/1.0.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Persistence Mechanisms; Malicious Payload Delivery,5
genie,npm-cli-release-please/2.0.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,rekactjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,rekactjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,rekactjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,rekactjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,@realty-front##ad/1.13.2,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@realty-front##ad/1.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@realty-front##ad/1.0.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@realty-front##ad/1.13.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,confidential-package-nam/99.9.9,Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,6
genie,cml-tt-sets/9.3.5,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,mmolecule-pm2-metrics/10.1.4,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,mmolecule-pm2-metrics/13.0.0,Persistence Mechanisms; Command Execution,2
genie,sap-answer/0.0.0,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,fangrong-xoc/1.0.6,Obfuscation Techniques; Credential Theft; System Reconnaissance; Data Exfiltration; Network Communication,5
genie,payuangular/15.0.1,Data Exfiltration; Network Communication; System Reconnaissance; Command Execution,4
genie,axio-https/1.0.0,Malicious Payload Delivery; File Operations; Command Execution,3
genie,axio-https/1.0.1,Malicious Payload Delivery; Command Execution,2
genie,realm-postgres-adapters/1.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,realm-postgres-adapters/99.0.0,System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,5
genie,feature-flag-framework/9.999.0,Obfuscation Techniques; Anti-Analysis; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,7
genie,akiraa-wb/1.7.1,Obfuscation Techniques; Proxy Manipulation; Credential Theft; Anti-Analysis; Command Execution; System Reconnaissance; Data Exfiltration; Network Communication; File Operations; NSFW Content; Browser Manipulation; Malicious Payload Delivery,12
genie,akiraa-wb/1.2.5,Obfuscation Techniques; Proxy Manipulation; Credential Theft; System Reconnaissance; Data Exfiltration; File Operations; Network Communication; NSFW Content; Browser Manipulation; Malicious Payload Delivery,10
genie,wf_scheduler/96.10.9,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,npxnpx/1.0.1,Persistence Mechanisms; Command Execution,2
genie,mona-service-commands/99.11.18,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,spirvls/0.0.7,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,spirvls/0.0.8,,0
genie,evocateur_libnpmpublic/99.3.5,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,helm-harness/9.9.9,Data Exfiltration; Network Communication; System Reconnaissance; Browser Manipulation,4
genie,refocus-sgt-trust1/2.2.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,refocus-sgt-trust1/2.2.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@zxncij2390##monorepo3/3.18.0,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
genie,razer-xdk/1.6.1,Persistence Mechanisms; Command Execution,2
genie,reacutjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reacutjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reacutjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,reacutjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,@adidas-data-mesh##common-aws/0.1.4,Persistence Mechanisms; Command Execution,2
genie,@adidas-data-mesh##common-aws/0.1.3,Persistence Mechanisms; Command Execution,2
genie,@adidas-data-mesh##common-aws/0.1.5,Persistence Mechanisms; Command Execution,2
genie,@adidas-data-mesh##common-aws/0.1.0,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@adidas-data-mesh##common-aws/0.1.1,Persistence Mechanisms; Command Execution,2
genie,yinhai-ta3/6.0.7,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,yinhai-ta3/6.0.6,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,yinhai-ta3/6.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
genie,yinhai-ta3/6.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
genie,yinhai-ta3/3.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
genie,web3-update/1.0.1,Data Exfiltration; Network Communication; System Reconnaissance,3
genie,grabbir/1.0.0,Data Exfiltration; Network Communication; Credential Theft; System Reconnaissance,4
genie,sap-branch/0.0.0,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,ubermenu/3.3.3,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,@linx-ui##pharmacy/4.2.1,,0
genie,theme-webpack/1.0.1,Proxy Manipulation; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,nodexda/1.0.0,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,backdoor/1.0.3,Data Exfiltration; Persistence Mechanisms; Command Execution,3
genie,example-advance/3.0.1,Persistence Mechanisms; Network Communication; Command Execution; Browser Manipulation,4
genie,example-advance/3.0.2,Data Exfiltration; Persistence Mechanisms; Network Communication; Command Execution,4
genie,example-advance/3.0.3,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,mmolecule-mysql/10.1.4,Persistence Mechanisms; Command Execution,2
genie,mmolecule-mysql/12.0.0,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,repository-dispatch/1.0.0,Data Exfiltration; Network Communication; System Reconnaissance,3
genie,repository-dispatch/9.1.3,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,openssl.js/1.0.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,vinayakgadha/1.0.0,Data Exfiltration; Network Communication; System Reconnaissance; Browser Manipulation,4
genie,angslarjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,angslarjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,angslarjs/1.0.0,Network Communication,1
genie,angslarjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,footricon/9.0.0,Data Exfiltration; Network Communication,2
genie,pg-styles/1.0.35,Persistence Mechanisms; Network Communication; System Reconnaissance; Command Execution,4
genie,sap-accept/0.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation,7
genie,new-contracts/9.9.3,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,byted-guide/99.3.5,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,my-gh/8.0.1,Data Exfiltration; Obfuscation Techniques; Browser Manipulation,3
genie,@realty-front##eslint-plugin/1.13.2,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@realty-front##eslint-plugin/1.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@realty-front##eslint-plugin/1.0.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,@realty-front##eslint-plugin/1.13.1,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,todo-backend/7.7.7,Persistence Mechanisms; Browser Manipulation,2
genie,etheres.js/6.7.1,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,areweplayingyet/7.7.7,Persistence Mechanisms; Browser Manipulation,2
genie,app-auth-10.0.0/alpha.3,Persistence Mechanisms; Command Execution,2
genie,lenskart/1.0.9,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,lenskart/1.0.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,lenskart/1.0.3,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,redis-v4/4.1.2,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,redis-v4/4.1.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
genie,redis-v4/4.1.4,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Persistence Mechanisms,5
genie,redis-v4/6.0.7,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,redis-v4/6.0.3,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,redis-v4/6.0.2,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,estraveres/5.3.0,Persistence Mechanisms; Command Execution,2
genie,linkis-website/6.0.7,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,linkis-website/6.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Malicious Payload Delivery,5
genie,linkis-website/6.0.4,Persistence Mechanisms; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,linkis-website/6.0.2,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,linkis-website/3.0.2,Data Exfiltration; Obfuscation Techniques; System Reconnaissance; Command Execution,4
genie,intl.walmart.cca.webapp/10.99.2,Persistence Mechanisms; Command Execution,2
genie,callhtm-p/1.0.9,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,7
genie,callhtm-p/1.0.8,Obfuscation Techniques; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,callhtm-p/1.0.4,Persistence Mechanisms; Network Communication; Command Execution; Data Exfiltration,4
genie,callhtm-p/1.2.9,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,6
genie,callhtm-p/1.0.5,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms; File Operations,6
genie,@diotoborg##mollitia-tempore/2.6.89,,0
genie,thinhdz2001-fb/1.0.0,Proxy Manipulation; Credential Theft; System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation; File Operations; Malicious Payload Delivery,9
genie,discordwebtest3/1.0.0,Malicious Payload Delivery; File Operations; System Reconnaissance; Command Execution,4
genie,roster-modules-ebanking/9.9.99,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,reacitjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reacitjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reacitjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,reacitjs/8.7.6,Persistence Mechanisms; System Reconnaissance; Command Execution,3
genie,testdonotinstall/1.0.0,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,pushservicejs/9.9.9,System Reconnaissance; Data Exfiltration; Network Communication; Persistence Mechanisms; Browser Manipulation; File Operations,6
genie,paychex-framework-core-ui/1.0.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,nubank-core/1.0.0,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,angjlarjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,angjlarjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,angjlarjs/1.0.0,Obfuscation Techniques; Network Communication,2
genie,angjlarjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,hulp/1.0.0,Obfuscation Techniques; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,airbnb-i18n/99.9.9,Data Exfiltration; Persistence Mechanisms; Network Communication; System Reconnaissance,4
genie,vtex-toolbelt/1.0.1,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,vtex-toolbelt/1.0.3,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,vtex-toolbelt/1.0.2,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,vtex-toolbelt/1.0.5,Obfuscation Techniques; System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,6
genie,metabase-enterprise/99.99.1,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,am-packages/0.0.2,Data Exfiltration; Persistence Mechanisms; System Reconnaissance; Command Execution,4
genie,reractjs/1.1.4,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reractjs/1.1.2,System Reconnaissance; Command Execution; Data Exfiltration; Network Communication; Persistence Mechanisms,5
genie,reractjs/1.0.0,Obfuscation Techniques; Network Communication; Command Execution,3
genie,reractjs/8.7.6,Persistence Mechanisms; Command Execution,2
genie,fuzzer-gui/4.0.1,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,fuzzer-gui/4.0.0,Persistence Mechanisms; Obfuscation Techniques; Command Execution,3
genie,dupport-colors/9.2.3,Persistence Mechanisms; Command Execution,2
genie,emails/18.0.0,Persistence Mechanisms; Command Execution,2
