source,package_name,version,file,type,summary,cluster_kmeans,cluster_spectral,cluster_agglomerative,cluster_dbscan
malware_snippets,rc-postmessage,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via HTTPS POST to remote server.,1,13,4,3
malware_snippets,azure-event-hubs-samples-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,azure-event-hubs-samples-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,azure-event-hubs-samples-js,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution during npm install.",12,0,3,8
malware_snippets,bfx-facs-grc-slack,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates host/user/package data to remote server via DNS and HTTPS POST.,6,0,9,-1
malware_snippets,bfx-facs-grc-slack,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates host/user/package info to remote server via HTTPS POST and DNS queries.,2,0,14,-1
malware_snippets,bfx-facs-grc-slack,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via preinstall script.,5,1,11,-1
malware_snippets,bfx-facs-grc-slack,99.10.10,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,bfx-facs-grc-slack,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via DNS and HTTPS POST to remote server.,6,17,9,-1
malware_snippets,bfx-facs-grc-slack,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates system and user data to remote server via HTTPS POST request.,15,0,10,-1
malware_snippets,network-web,1.0.14,tmp/tmpo0svrk_6/network-web/package/index.js,shady-links,"Collects system and user info, exfiltrates via HTTPS POST to remote server.",1,0,4,9
malware_snippets,network-web,1.0.14,tmp/tmpo0svrk_6/network-web/package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system and package data to remote server via HTTPS POST.,1,13,4,3
malware_snippets,network-web,1.0.14,tmp/tmpo0svrk_6/network-web/package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,eslint-plugin-classification-import,7.1.9,tmp/tmp1szpiv_b/eslint-plugin-classification-import/package/package.json,npm-install-script,Executes index.js automatically during npm install via preinstall script.,12,0,3,15
malware_snippets,eslint-plugin-classification-import,7.1.9,tmp/tmp1szpiv_b/eslint-plugin-classification-import/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS request.,15,0,10,-1
malware_snippets,eslint-plugin-classification-import,7.1.9,tmp/tmp1szpiv_b/eslint-plugin-classification-import/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,eslint-plugin-classification-import,7.1.9,tmp/tmp1szpiv_b/eslint-plugin-classification-import/package/index.js,npm-exfiltrate-sensitive-data,"Steals system, user, and package data, exfiltrates via Discord webhook using HTTPS POST.",3,0,5,-1
malware_snippets,eslint-plugin-classification-import,7.1.9,tmp/tmp1szpiv_b/eslint-plugin-classification-import/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook POST request.,15,10,10,-1
malware_snippets,@serenity-web##components-base,4.0.0,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,@serenity-web##components-base,4.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@serenity-web##components-base,4.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,@serenity-web##components-base,4.0.0,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,ewf-mfe,7.8.1,package/package.json,shady-links,Exfiltrates /etc/passwd to attacker server during npm install via preinstall script.,12,0,2,-1
malware_snippets,ewf-mfe,7.8.1,package/package.json,npm-install-script,Exfiltrates /etc/passwd to attacker server during npm install via preinstall script.,12,0,2,-1
malware_snippets,webpack-svg-spirit-import,10.3.4,tmp/tmpva61mx8n/webpack-svg-spirit-import/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via HTTPS POST to Discord webhook.,3,0,5,13
malware_snippets,webpack-svg-spirit-import,10.3.4,tmp/tmpva61mx8n/webpack-svg-spirit-import/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook POST.,3,0,5,13
malware_snippets,webpack-svg-spirit-import,10.3.4,tmp/tmpva61mx8n/webpack-svg-spirit-import/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS GET request.,9,0,1,4
malware_snippets,webpack-svg-spirit-import,10.3.4,tmp/tmpva61mx8n/webpack-svg-spirit-import/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,webpack-svg-spirit-import,10.3.4,tmp/tmpva61mx8n/webpack-svg-spirit-import/package/package.json,npm-install-script,Executes index.js automatically during npm install via preinstall script.,12,0,3,15
malware_snippets,arm-sqlvirtualmachine,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,arm-sqlvirtualmachine,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects host/user info and exfiltrates via HTTPS POST to remote server.,1,0,14,25
malware_snippets,arm-sqlvirtualmachine,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,semi-ux,99.11.18,tmp/tmp4wgz_3c_/semi-ux/package/index.js,shady-links,Exfiltrates host and user data to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,semi-ux,99.11.18,tmp/tmp4wgz_3c_/semi-ux/package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates system and user data to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,semi-ux,99.11.18,tmp/tmp4wgz_3c_/semi-ux/package/package.json,npm-install-script,Executes index.js automatically before package installation via npm.,5,1,11,-1
malware_snippets,ing-lib-ow,33.3.3,package/package.json,npm-install-script,Exfiltrates hostname and /etc/hosts to remote server during npm install via preinstall script.,10,0,1,-1
malware_snippets,sap-cd,0.0.0,2024-07-11-sap-cd-v0.0.0/package/package.json,npm-install-script,"Runs index.js silently before install, potentially executing hidden code.",14,0,7,-1
malware_snippets,sap-cd,0.0.0,2024-07-11-sap-cd-v0.0.0/package/index.js,shady-links,Exfiltrates system info and environment variables to remote server using curl and base64.,16,0,1,-1
malware_snippets,kerocinedeizel,99.10.9,package/package.json,npm-install-script,"Runs README.md as JavaScript during install, enabling arbitrary code execution.",10,0,3,-1
malware_snippets,azure-data-tables-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user/package data to remote server via DNS and HTTPS POST.,6,17,9,-1
malware_snippets,azure-data-tables-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via HTTPS POST to remote server.,1,6,4,20
malware_snippets,azure-data-tables-js,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package installation.",2,14,11,16
malware_snippets,bfx-facs-util-shard,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,bfx-facs-util-shard,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST and DNS queries.,17,0,17,-1
malware_snippets,bfx-facs-util-shard,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates host/user/package info to remote server via HTTPS POST.,1,0,14,-1
malware_snippets,bfx-facs-util-shard,99.10.10,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,bfx-facs-util-shard,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via DNS and HTTPS POST to remote server.",6,17,9,-1
malware_snippets,bfx-facs-util-shard,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via HTTPS POST to remote server.,1,6,4,20
malware_snippets,taniyadidipro,9.9.9,package/index.js,shady-links,Exfiltrates system info via DNS queries and HTTP requests to attacker-controlled domains.,15,0,2,-1
malware_snippets,agrifood-farming-rest,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects and exfiltrates host, user, and directory data to remote server via HTTPS POST.",17,0,15,-1
malware_snippets,agrifood-farming-rest,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,agrifood-farming-rest,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on npm install.",12,0,3,8
malware_snippets,azure-storage-blob-changefeed-samples-js,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via preinstall script.,5,1,11,22
malware_snippets,azure-storage-blob-changefeed-samples-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,azure-storage-blob-changefeed-samples-js,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects and exfiltrates system, user, and directory data to remote server via HTTPS POST.",17,0,15,-1
malware_snippets,gapi-ts,6.5.8,tmp/tmp_kjgghmy/gapi-ts/package/package.json,npm-install-script,Runs index.js automatically on install via preinstall npm script.,12,0,3,-1
malware_snippets,gapi-ts,6.5.8,tmp/tmp_kjgghmy/gapi-ts/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS GET request.,9,0,1,4
malware_snippets,gapi-ts,6.5.8,tmp/tmp_kjgghmy/gapi-ts/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook.,3,15,5,-1
malware_snippets,gapi-ts,6.5.8,tmp/tmp_kjgghmy/gapi-ts/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,gapi-ts,6.5.8,tmp/tmp_kjgghmy/gapi-ts/package/index.js,npm-exfiltrate-sensitive-data,"Steals system, user, and package data, exfiltrates via Discord webhook POST.",3,0,5,-1
malware_snippets,xgplay,89.3.5,tmp/tmptsg8ilic/xgplay/package/index.js,shady-links,Exfiltrates system and user data to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,xgplay,89.3.5,tmp/tmptsg8ilic/xgplay/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates to multiple remote servers via HTTP GET requests.,9,0,1,-1
malware_snippets,xgplay,89.3.5,tmp/tmptsg8ilic/xgplay/package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,azure-communication-phone-numbers-samples-ts,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to remote server.,1,8,4,3
malware_snippets,azure-communication-phone-numbers-samples-ts,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,azure-communication-phone-numbers-samples-ts,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,azure-mock-hub-samples-ts,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,azure-mock-hub-samples-ts,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,azure-mock-hub-samples-ts,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,spotify-internal,9.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,spotify-internal,9.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,spotify-internal,9.9.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,randombullshitgo-js,105.0.1,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,randombullshitgo-js,105.0.1,package/index.js,shady-links,"Collects system info and exfiltrates it to a remote server, also opens a reverse shell.",17,16,17,-1
malware_snippets,randombullshitgo-js,105.0.1,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via HTTPS POST; opens reverse shell.,1,13,4,-1
malware_snippets,randombullshitgo-js,105.0.1,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST, opens reverse shell.",1,8,4,-1
malware_snippets,portal-env,1.0.0,package/package.json,npm-install-script,"Runs setup.js automatically after install, potentially executing hidden or malicious code.",10,0,7,-1
malware_snippets,ssc-element-pro,7.5.2,tmp/tmpe7bxhkrx/ssc-element-pro/package/package.json,npm-install-script,Executes index.js automatically on install via preinstall npm script.,12,0,3,15
malware_snippets,ssc-element-pro,7.5.2,tmp/tmpe7bxhkrx/ssc-element-pro/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,ssc-element-pro,7.5.2,tmp/tmpe7bxhkrx/ssc-element-pro/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,ssc-element-pro,7.5.2,tmp/tmpe7bxhkrx/ssc-element-pro/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS GET request.,9,0,1,4
malware_snippets,ssc-element-pro,7.5.2,tmp/tmpe7bxhkrx/ssc-element-pro/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,alksjdaskldjklj12kl3jkl12jkljaskldjaklsjdlkashjflksdjhfgkldsjlkgop123i4poiopals,99.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,alksjdaskldjklj12kl3jkl12jkljaskldjaklsjdlkashjflksdjhfgkldsjlkgop123i4poiopals,99.0.0,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system and package data to remote server via HTTPS POST.,1,13,4,3
malware_snippets,alksjdaskldjklj12kl3jkl12jkljaskldjaklsjdlkashjflksdjhfgkldsjlkgop123i4poiopals,99.0.0,package/index.js,shady-links,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,alksjdaskldjklj12kl3jkl12jkljaskldjaklsjdlkashjflksdjhfgkldsjlkgop123i4poiopals,99.0.0,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,reqstus,1.2.5,tmp/tmpegwxbwzq/reqstus/package/index.js,npm-obfuscation,"Reads config, sends contents to Discord webhook using obfuscated code.",4,0,12,-1
malware_snippets,reqstus,1.2.5,tmp/tmpegwxbwzq/reqstus/package/index.js,shady-links,"Reads config, exfiltrates data to Discord webhook using obfuscated, self-modifying code.",3,0,5,-1
malware_snippets,angelarjs,1.1.4,package/new.js,shady-links,"Steals host IP, username, and network info, sending to attacker via Discord webhook.",8,0,2,-1
malware_snippets,angelarjs,1.1.4,package/package.json,npm-install-script,Executes new.js automatically before package installation via npm preinstall script.,5,4,6,1
malware_snippets,angelarjs,8.7.6,package/package.json,npm-install-script,"Executes new.js automatically before install, enabling arbitrary code execution on package install.",2,2,6,19
malware_snippets,angelarjs,1.1.2,package/package.json,npm-install-script,"Executes new.js automatically before install, enabling arbitrary code execution.",2,2,6,19
malware_snippets,angelarjs,1.1.2,package/new.js,shady-links,Exfiltrates host network info and hostname to Discord via webhook.,10,0,1,-1
malware_snippets,digital-twins-core,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via HTTPS POST to remote server.,1,0,4,9
malware_snippets,digital-twins-core,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,digital-twins-core,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution.",2,0,16,0
malware_snippets,shein-bbl,1.0.0,package/index.js,shady-links,"Collects system and package data, exfiltrates via HTTPS POST to attacker-controlled server.",7,0,6,-1
malware_snippets,shein-bbl,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package info, exfiltrates via HTTPS POST to remote server.",1,6,4,20
malware_snippets,shein-bbl,1.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and user data, exfiltrates via HTTPS POST to remote server.",1,8,4,3
malware_snippets,shein-bbl,1.0.0,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,sap-address,0.0.0,package/package.json,npm-install-script,"Runs index.js silently before install, potentially executing hidden malicious code.",13,0,2,-1
malware_snippets,sap-address,0.0.0,package/index.js,shady-links,Executes shell command to exfiltrate system info via HTTP request to attacker-controlled domain.,2,0,10,-1
malware_snippets,color-2.0,1.4.0,package/lib/colors.js,npm-obfuscation,"Steals Discord tokens and user data, sends to attacker's webhook.",4,0,12,-1
malware_snippets,color-2.0,1.4.0,package/lib/colors.js,shady-links,"Steals Discord tokens and user data, exfiltrates via Discord webhook.",3,0,5,-1
malware_snippets,eds-vue,5.4.3,tmp/tmpxae7ggbd/eds-vue/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook using HTTPS POST.,3,0,5,-1
malware_snippets,eds-vue,5.4.3,tmp/tmpxae7ggbd/eds-vue/package/index.js,npm-exfiltrate-sensitive-data,"Collects system, user, and package data, exfiltrates via Discord webhook POST.",3,0,5,-1
malware_snippets,eds-vue,5.4.3,tmp/tmpxae7ggbd/eds-vue/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS GET request.,9,0,1,4
malware_snippets,eds-vue,5.4.3,tmp/tmpxae7ggbd/eds-vue/package/index.js,shady-links,"Collects system and user data, exfiltrates to Discord webhook via HTTPS POST.",3,0,5,-1
malware_snippets,eds-vue,5.4.3,tmp/tmpxae7ggbd/eds-vue/package/package.json,npm-install-script,Executes index.js automatically during npm install via preinstall script.,12,0,3,15
malware_snippets,arm-powerbidedicated,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,arm-powerbidedicated,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to remote server.,1,8,4,3
malware_snippets,arm-powerbidedicated,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,listing-sc-lint,6.5.8,tmp/tmpua48mrwk/listing-sc-lint/package/index.js,shady-links,Fetches external IP and organization info from ipinfo.io using HTTPS GET request.,9,0,1,4
malware_snippets,listing-sc-lint,6.5.8,tmp/tmpua48mrwk/listing-sc-lint/package/index.js,shady-links,Collects system/user info and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,14
malware_snippets,listing-sc-lint,6.5.8,tmp/tmpua48mrwk/listing-sc-lint/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user info and exfiltrates via Discord webhook using HTTPS POST.,3,0,5,33
malware_snippets,listing-sc-lint,6.5.8,tmp/tmpua48mrwk/listing-sc-lint/package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to a Discord webhook via HTTPS POST.,3,15,5,-1
malware_snippets,listing-sc-lint,6.5.8,tmp/tmpua48mrwk/listing-sc-lint/package/package.json,npm-install-script,Executes index.js automatically during npm install via preinstall script.,12,0,3,15
malware_snippets,airpal,99.10.8,package/package.json,npm-install-script,Executes index.js automatically before package installation via preinstall script.,5,1,11,22
malware_snippets,airpal,99.10.8,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via DNS and HTTPS POST to remote server.,6,17,9,-1
malware_snippets,airpal,99.10.8,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via DNS and HTTPS POST to remote server.,6,17,9,-1
malware_snippets,confidential-ledger-rest,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,confidential-ledger-rest,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,confidential-ledger-rest,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,graphql-file-loader,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it via HTTPS POST to remote server.,17,3,17,6
malware_snippets,graphql-file-loader,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates host/user info to remote server via HTTPS POST.,1,0,14,25
malware_snippets,graphql-file-loader,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,plugin-transform-object-super,99.10.9,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on package install.",2,12,16,0
malware_snippets,plugin-transform-object-super,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to remote server.,1,8,4,3
malware_snippets,plugin-transform-object-super,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects and exfiltrates system/user data to remote server via HTTPS POST.,1,8,4,3
malware_snippets,flashloan,9.99.9,package/package.json,npm-install-script,Executes a shell script automatically before package installation via npm preinstall hook.,16,0,0,-1
malware_snippets,cloudlinux-ui-app,99.10.10,package/package.json,npm-install-script,"Executes index.js automatically before install, enabling arbitrary code execution on install.",2,0,16,0
malware_snippets,cloudlinux-ui-app,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package data and exfiltrates via HTTPS POST to remote server.,1,13,4,3
malware_snippets,cloudlinux-ui-app,99.10.10,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user/package info and exfiltrates via HTTPS POST to remote server.,1,6,4,20
malware_snippets,bs58lite,2.3.2,2024-08-02-bs58lite-v2.3.2/package/package.json,npm-install-script,"Runs node script before install, enabling arbitrary code execution during npm install.",12,0,10,-1
malware_snippets,bs58lite,2.3.2,2024-08-02-bs58lite-v2.3.2/package/src/unhook.js,shady-links,Exfiltrates sensitive data to remote server using HTTP POST request.,0,0,0,-1
malware_snippets,ml-keyframer,9.9.9,package/package.json,shady-links,Exfiltrates /etc/passwd and hostname to remote server during npm install via preinstall script.,10,0,1,-1
malware_snippets,ml-keyframer,9.9.9,package/package.json,npm-install-script,Exfiltrates /etc/passwd and hostname to remote server during npm install via preinstall script.,12,0,1,-1
malware_snippets,jhsdfgghsdfjhds,1.0.3,package/tracker.js,shady-links,"Collects system, user, and npmrc data, exfiltrates to remote server via HTTP POST.",16,0,2,-1
malware_snippets,jhsdfgghsdfjhds,1.0.3,package/tracker.js,npm-exfiltrate-sensitive-data,"Collects and exfiltrates sensitive system, user, and npmrc data to remote server.",9,0,0,-1
malware_snippets,jhsdfgghsdfjhds,1.0.3,package/package.json,npm-install-script,Executes index.js automatically after package installation.,5,0,11,-1
malware_snippets,jhsdfgghsdfjhds,1.0.2,package/package.json,npm-install-script,"Executes index.js automatically after install, enabling hidden code execution.",14,0,7,-1
malware_snippets,jhsdfgghsdfjhds,1.0.2,package/tracker.js,shady-links,"Collects system, user, and environment data, exfiltrates via HTTP POST to remote server.",16,0,0,-1
malware_snippets,jhsdfgghsdfjhds,1.0.2,package/tracker.js,npm-exfiltrate-sensitive-data,"Collects and exfiltrates system, user, and environment data to remote server via HTTP POST.",16,0,0,-1
malware_snippets,@pornhub##alerts,94.0.1,package/package.json,npm-install-script,"Executes build-project.js automatically before install, enabling hidden pre-installation code execution.",5,0,11,-1
malware_snippets,addthis-wordpress-plugin,2.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTP POST to external server.",7,0,2,-1
malware_snippets,addthis-wordpress-plugin,2.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,addthis-wordpress-plugin,2.0.0,package/index.js,shady-links,"Collects system and user info, exfiltrates via HTTP POST to external server.",7,0,2,-1
malware_snippets,addthis-wordpress-plugin,2.0.0,package/package.json,shady-links,"Runs external curl command on install, sending data to remote server.",7,0,8,-1
malware_snippets,addthis-wordpress-plugin,2.0.0,package/package.json,npm-install-script,"Runs a remote curl command before install, potentially exfiltrating environment or system data.",9,0,1,-1
malware_snippets,wafer-template,1.4.2,package/package.json,npm-install-script,"Executes zslkwub.js automatically before install, enabling arbitrary code execution on package install.",2,12,2,-1
malware_snippets,wafer-template,1.4.2,package/zslkwub.js,npm-obfuscation,Exfiltrates environment variables to remote server using obfuscated HTTP POST request.,0,0,2,-1
malware_snippets,eslint-plugin-lexical,9.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,eslint-plugin-lexical,9.9.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,eslint-plugin-lexical,9.9.9,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,tema-cnp,3.99.999,package/index.js,shady-links,"Collects host info, exfiltrates via DNS queries to attacker-controlled domain.",9,0,1,42
malware_snippets,tema-cnp,3.99.999,package/package.json,npm-install-script,"Executes index.js silently before install, potentially running hidden code.",14,0,7,-1
malware_snippets,azure-eventhubs-checkpointstore-blob-samples-ts,99.10.9,package/package.json,npm-install-script,Executes index.js automatically before package installation via npm preinstall script.,5,1,11,2
malware_snippets,azure-eventhubs-checkpointstore-blob-samples-ts,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates via HTTPS POST to remote server.,1,8,4,3
malware_snippets,azure-eventhubs-checkpointstore-blob-samples-ts,99.10.9,package/index.js,npm-exfiltrate-sensitive-data,Collects system/user data and exfiltrates it to remote server via HTTPS POST.,17,3,17,6
malware_snippets,staging-proxy,0.0.0,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to external server.",7,11,8,10
malware_snippets,staging-proxy,0.0.0,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates system and package data to remote server via HTTPS POST request.,15,0,10,-1
malware_snippets,staging-proxy,0.0.0,package/index.js,shady-links,"Collects system and user data, exfiltrates via HTTPS POST to external server.",7,0,8,5
malware_snippets,exnessimo,1999.99.9,package/index.js,npm-exfiltrate-sensitive-data,"Collects system and package data, exfiltrates via HTTPS POST to remote server.",1,13,4,3
malware_snippets,exnessimo,1999.99.9,package/index.js,npm-exfiltrate-sensitive-data,Exfiltrates sensitive system and package data to remote server via HTTPS POST.,7,0,0,-1
